home_moneyline,date,away_team_abbr,home_team_abbr,home_score,away_score
-325,2022-12-23 19:00:00,PHI,CAR,6,5
-180,2022-12-23 19:00:00,WIN,WAS,4,1
105,2022-12-23 19:30:00,FLA,NYI,5,1
100,2022-12-23 20:00:00,COL,NAS,2,3
-315,2022-12-23 20:00:00,MON,DAL,4,2
-115,2022-12-23 20:30:00,CLB,CHI,5,2
-225,2022-12-23 21:00:00,VAN,EDM,2,5
145,2022-12-23 21:30:00,LA,ARI,2,1
-170,2022-12-23 22:00:00,STL,VEG,5,4
190,2022-12-23 22:30:00,CAL,ANA,2,3
-450,2022-12-27 19:00:00,CHI,CAR,3,0
-165,2022-12-27 19:00:00,WAS,NYR,0,4
160,2022-12-27 19:00:00,BOS,OTT,3,2
110,2022-12-27 19:30:00,PIT,NYI,5,1
110,2022-12-27 20:00:00,DAL,NAS,2,3
100,2022-12-27 20:00:00,MIN,WIN,1,4
145,2022-12-27 20:00:00,TOR,STL,4,5
185,2022-12-27 21:00:00,COL,ARI,6,3
-140,2022-12-27 21:00:00,EDM,CAL,1,2
-135,2022-12-27 22:00:00,SJ,VAN,6,2
-120,2022-12-27 22:30:00,VEG,LA,4,2
135,2022-12-27 19:30:00,BUF,CLB,,
-450,2022-12-27 19:00:00,CHI,CAR,3,0
-165,2022-12-27 19:00:00,WAS,NYR,0,4
160,2022-12-27 19:00:00,BOS,OTT,3,2
110,2022-12-27 19:30:00,PIT,NYI,5,1
110,2022-12-27 20:00:00,DAL,NAS,2,3
100,2022-12-27 20:00:00,MIN,WIN,1,4
145,2022-12-27 20:00:00,TOR,STL,4,5
185,2022-12-27 21:00:00,COL,ARI,6,3
-140,2022-12-27 21:00:00,EDM,CAL,1,2
-135,2022-12-27 22:00:00,SJ,VAN,6,2
-120,2022-12-27 22:30:00,VEG,LA,4,2
135,2022-12-27 19:30:00,BUF,CLB,,
-450,2022-12-27 19:00:00,CHI,CAR,3,0
-165,2022-12-27 19:00:00,WAS,NYR,0,4
160,2022-12-27 19:00:00,BOS,OTT,3,2
110,2022-12-27 19:30:00,PIT,NYI,5,1
110,2022-12-27 20:00:00,DAL,NAS,2,3
100,2022-12-27 20:00:00,MIN,WIN,1,4
145,2022-12-27 20:00:00,TOR,STL,4,5
185,2022-12-27 21:00:00,COL,ARI,6,3
-140,2022-12-27 21:00:00,EDM,CAL,1,2
-135,2022-12-27 22:00:00,SJ,VAN,6,2
-120,2022-12-27 22:30:00,VEG,LA,4,2
135,2022-12-27 19:30:00,BUF,CLB,,
-450,2022-12-27 19:00:00,CHI,CAR,3,0
-165,2022-12-27 19:00:00,WAS,NYR,0,4
160,2022-12-27 19:00:00,BOS,OTT,3,2
110,2022-12-27 19:30:00,PIT,NYI,5,1
110,2022-12-27 20:00:00,DAL,NAS,2,3
100,2022-12-27 20:00:00,MIN,WIN,1,4
145,2022-12-27 20:00:00,TOR,STL,4,5
185,2022-12-27 21:00:00,COL,ARI,6,3
-140,2022-12-27 21:00:00,EDM,CAL,1,2
-135,2022-12-27 22:00:00,SJ,VAN,6,2
-120,2022-12-27 22:30:00,VEG,LA,4,2
135,2022-12-27 19:30:00,BUF,CLB,,
-390,2022-12-28 19:00:00,MON,TB,4,1
-205,2022-12-28 19:30:00,DET,PIT,4,5
-110,2022-12-28 19:30:00,BOS,NJ,1,3
-105,2022-12-28 22:00:00,CAL,SEA,2,3
140,2022-12-28 22:00:00,VEG,ANA,3,2
-190,2022-12-29 19:00:00,DET,BUF,6,3
-355,2022-12-29 19:00:00,MON,FLA,7,2
-130,2022-12-29 19:00:00,NYR,TB,2,1
-170,2022-12-29 19:00:00,OTT,WAS,3,4
-240,2022-12-29 19:30:00,CLB,NYI,2,1
-235,2022-12-29 20:00:00,CHI,STL,3,1
155,2022-12-29 20:00:00,DAL,MIN,1,4
105,2022-12-29 20:00:00,VAN,WIN,4,2
-145,2022-12-29 21:00:00,LA,COL,4,5
460,2022-12-29 21:00:00,TOR,ARI,6,3
-155,2022-12-29 22:30:00,PHI,SJ,3,4
150,2022-12-30 17:00:00,NAS,ANA,1,6
-110,2022-12-30 19:00:00,NJ,PIT,2,4
-180,2022-12-30 19:30:00,FLA,CAR,4,0
-125,2022-12-30 22:00:00,EDM,SEA,2,7
-230,2022-12-31 13:00:00,BUF,BOS,3,4
-155,2022-12-31 13:00:00,CHI,CLB,4,1
-170,2022-12-31 15:00:00,NAS,VEG,5,4
-215,2022-12-31 16:00:00,PHI,LA,2,4
-265,2022-12-31 16:00:00,MON,WAS,9,2
-190,2022-12-31 17:00:00,ARI,TB,5,3
115,2022-12-31 18:00:00,MIN,STL,2,5
100,2022-12-31 19:00:00,TOR,COL,2,6
100,2022-12-31 19:00:00,OTT,DET,4,2
-225,2022-12-31 20:00:00,SJ,DAL,5,2
-240,2022-12-31 22:00:00,VAN,CAL,3,2
-115,2022-12-31 22:00:00,WIN,EDM,1,2
100,2023-01-01 15:00:00,CAR,NJ,4,5
-155,2023-01-01 17:00:00,NYR,FLA,3,5
115,2023-01-01 19:00:00,SJ,CHI,2,5
-135,2023-01-01 19:00:00,BUF,OTT,3,1
-125,2023-01-01 20:00:00,NYI,SEA,4,1
-185,2023-01-02 14:00:00,PIT,BOS,2,1
-160,2023-01-02 21:00:00,VEG,COL,2,3
100,2023-01-02 22:00:00,PHI,ANA,1,4
-790,2023-01-03 19:00:00,ARI,FLA,5,3
-155,2023-01-03 19:00:00,BUF,WAS,4,5
-110,2023-01-03 19:00:00,CAR,NYR,5,3
-215,2023-01-03 19:00:00,CLB,OTT,4,0
-280,2023-01-03 19:00:00,STL,TOR,5,6
120,2023-01-03 20:00:00,CAL,WIN,3,2
-250,2023-01-03 20:00:00,MON,NAS,6,3
300,2023-01-03 20:30:00,TB,CHI,1,4
-165,2023-01-03 21:00:00,SEA,EDM,2,5
-115,2023-01-03 22:00:00,NYI,VAN,2,6
100,2023-01-03 22:00:00,DAL,LA,3,2
135,2023-01-04 19:00:00,NJ,DET,1,5
-125,2023-01-04 21:30:00,TB,MIN,5,1
185,2023-01-04 22:00:00,DAL,ANA,2,0
-160,2023-01-05 19:00:00,ARI,PHI,6,2
160,2023-01-05 19:00:00,NYR,MON,1,4
-230,2023-01-05 19:00:00,NAS,CAR,3,5
-230,2023-01-05 19:00:00,SEA,TOR,1,5
-190,2023-01-05 19:00:00,STL,NJ,3,5
180,2023-01-05 19:00:00,WAS,CLB,2,6
-160,2023-01-05 21:00:00,NYI,EDM,4,2
130,2023-01-05 22:00:00,COL,VAN,4,2
-115,2023-01-05 22:00:00,PIT,VEG,5,2
120,2023-01-05 22:30:00,BOS,LA,2,5
-180,2023-01-06 19:00:00,NAS,WAS,2,3
130,2023-01-06 19:00:00,FLA,DET,2,3
-115,2023-01-06 20:00:00,TB,WIN,4,2
-120,2023-01-06 20:30:00,ARI,CHI,2,0
-230,2023-01-06 21:00:00,NYI,CAL,4,1
145,2023-01-06 22:00:00,SJ,ANA,5,4
-120,2023-01-07 13:00:00,NYR,NJ,4,3
280,2023-01-07 16:00:00,CAR,CLB,4,3
-360,2023-01-07 19:00:00,DET,TOR,4,1
105,2023-01-07 19:00:00,MIN,BUF,6,5
-115,2023-01-07 19:00:00,SEA,OTT,4,8
135,2023-01-07 19:00:00,STL,MON,5,4
-155,2023-01-07 22:00:00,LA,VEG,1,5
-130,2023-01-07 22:00:00,COL,EDM,2,3
205,2023-01-07 22:30:00,BOS,SJ,2,4
-165,2023-01-08 15:00:00,VAN,WIN,7,4
-140,2023-01-08 15:30:00,FLA,DAL,5,1
-355,2023-01-08 17:00:00,CLB,WAS,1,0
185,2023-01-08 19:00:00,PIT,ARI,1,4
260,2023-01-08 19:00:00,CAL,CHI,4,3
-205,2023-01-08 19:00:00,STL,MIN,0,3
175,2023-01-08 19:00:00,TOR,PHI,2,6
240,2023-01-08 20:30:00,BOS,ANA,1,7
-230,2023-01-09 19:00:00,PHI,BUF,0,4
-120,2023-01-09 19:30:00,NAS,OTT,0,3
185,2023-01-09 19:30:00,SEA,MON,0,4
-110,2023-01-09 22:30:00,EDM,LA,6,3
-520,2023-01-10 19:00:00,CLB,TB,6,3
-160,2023-01-10 19:00:00,MIN,NYR,4,3
-145,2023-01-10 19:00:00,NJ,CAR,3,5
-120,2023-01-10 19:00:00,SEA,BUF,3,4
-190,2023-01-10 19:00:00,VAN,PIT,5,4
105,2023-01-10 19:00:00,WIN,DET,7,5
100,2023-01-10 19:30:00,DAL,NYI,1,2
145,2023-01-10 20:00:00,CAL,STL,4,3
120,2023-01-10 21:00:00,SJ,ARI,2,4
-140,2023-01-10 21:30:00,FLA,COL,4,5
160,2023-01-11 19:00:00,WAS,PHI,5,3
-175,2023-01-11 19:30:00,NAS,TOR,2,1
205,2023-01-11 22:00:00,EDM,ANA,2,6
-200,2023-01-11 22:00:00,SJ,LA,4,3
270,2023-01-12 19:00:00,CAR,CLB,2,6
-135,2023-01-12 19:00:00,DAL,NYR,2,1
140,2023-01-12 19:00:00,NAS,MON,4,3
-230,2023-01-12 19:00:00,SEA,BOS,0,3
105,2023-01-12 19:00:00,TOR,DET,4,1
-245,2023-01-12 19:00:00,VAN,TB,5,4
105,2023-01-12 19:00:00,WIN,BUF,2,4
-110,2023-01-12 19:30:00,MIN,NYI,1,3
150,2023-01-12 20:00:00,CAL,STL,1,4
255,2023-01-12 20:30:00,COL,CHI,3,2
130,2023-01-12 21:00:00,OTT,ARI,3,5
-120,2023-01-12 22:00:00,FLA,VEG,4,2
-170,2023-01-13 19:00:00,WIN,PIT,1,4
275,2023-01-13 22:00:00,NJ,ANA,2,6
135,2023-01-13 22:30:00,EDM,SJ,1,7
-115,2023-01-14 14:00:00,CAL,DAL,5,6
-165,2023-01-14 19:00:00,OTT,COL,7,0
-230,2023-01-14 19:00:00,CLB,DET,3,4
-245,2023-01-14 19:00:00,MON,NYI,2,1
-230,2023-01-14 19:00:00,PHI,WAS,1,3
-205,2023-01-14 19:00:00,PIT,CAR,2,1
-160,2023-01-14 19:00:00,TOR,BOS,4,3
-205,2023-01-14 19:00:00,VAN,FLA,4,3
-355,2023-01-14 20:00:00,ARI,MIN,2,1
-135,2023-01-14 20:00:00,BUF,NAS,3,5
195,2023-01-14 20:00:00,SEA,CHI,5,8
165,2023-01-14 20:00:00,TB,STL,2,4
-135,2023-01-14 22:00:00,EDM,VEG,3,4
-125,2023-01-14 22:30:00,NJ,LA,2,5
-380,2023-01-15 17:00:00,MON,NYR,1,2
-290,2023-01-15 17:00:00,VAN,CAR,3,4
-360,2023-01-15 19:00:00,ARI,WIN,2,1
100,2023-01-16 13:00:00,FLA,BUF,1,4
-300,2023-01-16 13:00:00,PHI,BOS,6,0
-195,2023-01-16 15:00:00,DET,COL,6,3
270,2023-01-16 16:00:00,NJ,SJ,3,4
115,2023-01-16 16:00:00,TB,SEA,1,4
-120,2023-01-16 18:00:00,DAL,VEG,0,4
-325,2023-01-16 19:00:00,ANA,PIT,4,3
145,2023-01-16 19:00:00,NYR,CLB,1,3
-115,2023-01-16 19:30:00,WAS,NYI,3,4
115,2023-01-16 20:00:00,CAL,NAS,2,1
-110,2023-01-16 20:00:00,OTT,STL,2,1
-230,2023-01-17 19:00:00,ANA,PHI,5,2
-165,2023-01-17 19:00:00,FLA,TOR,5,4
120,2023-01-17 19:00:00,MIN,WAS,2,4
195,2023-01-17 19:00:00,WIN,MON,4,1
-210,2023-01-17 20:00:00,CLB,NAS,2,1
170,2023-01-17 20:30:00,BUF,CHI,4,3
110,2023-01-17 21:00:00,DET,ARI,4,3
-180,2023-01-17 21:00:00,SEA,EDM,5,2
-125,2023-01-18 19:00:00,PIT,OTT,5,4
165,2023-01-18 19:30:00,BOS,NYI,1,4
-145,2023-01-18 21:30:00,COL,CAL,1,4
140,2023-01-18 22:00:00,DAL,SJ,5,3
135,2023-01-18 22:00:00,TB,VAN,2,5
-160,2023-01-19 19:00:00,ANA,CLB,3,5
-105,2023-01-19 19:00:00,BOS,NYR,1,3
-225,2023-01-19 19:00:00,CHI,PHI,1,4
205,2023-01-19 19:00:00,FLA,MON,2,6
-175,2023-01-19 19:00:00,MIN,CAR,5,2
-160,2023-01-19 19:00:00,WIN,TOR,4,1
-130,2023-01-19 19:30:00,NYI,BUF,3,2
100,2023-01-19 20:00:00,NAS,STL,5,2
-130,2023-01-19 21:00:00,TB,EDM,5,3
185,2023-01-19 21:00:00,WAS,ARI,0,4
-165,2023-01-19 22:00:00,DET,VEG,2,3
115,2023-01-19 22:00:00,NJ,SEA,4,3
-145,2023-01-19 22:30:00,DAL,LA,0,4
-165,2023-01-20 19:00:00,OTT,PIT,4,1
130,2023-01-20 22:00:00,COL,VAN,1,4
-265,2023-01-21 12:30:00,ANA,BUF,6,3
-110,2023-01-21 15:00:00,TB,CAL,6,3
-130,2023-01-21 18:00:00,MIN,FLA,5,3
-140,2023-01-21 19:00:00,PHI,DET,1,2
115,2023-01-21 19:00:00,SJ,CLB,5,3
310,2023-01-21 19:00:00,TOR,MON,3,2
115,2023-01-21 19:00:00,WIN,OTT,1,5
150,2023-01-21 19:30:00,CAR,NYI,2,5
-360,2023-01-21 20:00:00,ARI,DAL,4,0
-265,2023-01-21 20:00:00,CHI,STL,3,5
-115,2023-01-21 20:00:00,LA,NAS,5,3
-115,2023-01-21 22:00:00,COL,SEA,1,2
180,2023-01-21 22:00:00,EDM,VAN,2,4
-110,2023-01-21 22:00:00,WAS,VEG,6,2
-150,2023-01-22 14:00:00,PIT,NJ,2,1
185,2023-01-22 19:00:00,LA,CHI,1,2
-360,2023-01-22 19:00:00,SJ,BOS,4,0
140,2023-01-22 19:00:00,WIN,PHI,3,5
180,2023-01-22 20:00:00,VEG,ARI,4,1
-165,2023-01-23 19:00:00,FLA,NYR,6,2
-235,2023-01-23 19:00:00,NYI,TOR,5,2
-195,2023-01-23 20:30:00,BUF,DAL,2,3
-350,2023-01-23 21:30:00,CLB,CAL,4,3
310,2023-01-24 19:00:00,BOS,MON,2,4
-165,2023-01-24 19:00:00,FLA,PIT,7,6
115,2023-01-24 19:00:00,LA,PHI,3,4
-175,2023-01-24 19:00:00,MIN,TB,4,2
-135,2023-01-24 19:00:00,SJ,DET,3,2
-180,2023-01-24 19:30:00,VEG,NJ,3,2
-130,2023-01-24 20:00:00,BUF,STL,3,5
-105,2023-01-24 20:00:00,WIN,NAS,2,1
-130,2023-01-24 21:00:00,ANA,ARI,2,5
-125,2023-01-24 21:00:00,WAS,COL,3,2
-230,2023-01-24 22:00:00,CHI,VAN,5,2
-120,2023-01-25 19:00:00,NYI,OTT,2,1
-155,2023-01-25 19:00:00,NYR,TOR,3,2
-105,2023-01-25 20:30:00,CAR,DAL,2,3
-380,2023-01-25 21:30:00,CLB,EDM,2,3
-190,2023-01-25 22:00:00,VAN,SEA,6,1
-115,2023-01-26 19:00:00,BOS,TB,3,2
135,2023-01-26 19:00:00,DET,MON,3,4
-130,2023-01-26 19:00:00,PIT,WAS,3,2
-180,2023-01-26 20:00:00,BUF,WIN,2,3
100,2023-01-26 20:00:00,NJ,NAS,6,4
-230,2023-01-26 20:00:00,PHI,MIN,3,2
-410,2023-01-26 21:00:00,ANA,COL,3,5
-400,2023-01-26 21:00:00,CHI,CAL,1,5
130,2023-01-26 21:00:00,STL,ARI,5,0
-180,2023-01-27 19:00:00,DET,NYI,2,0
-140,2023-01-27 19:00:00,LA,FLA,3,4
-215,2023-01-27 19:00:00,OTT,TOR,2,6
-265,2023-01-27 19:00:00,SJ,CAR,5,4
-155,2023-01-27 19:00:00,VEG,NYR,4,1
-155,2023-01-27 20:30:00,NJ,DAL,2,3
-115,2023-01-27 22:00:00,CAL,SEA,2,5
-185,2023-01-27 22:00:00,CLB,VAN,5,2
-205,2023-01-28 15:00:00,STL,COL,4,2
125,2023-01-28 18:00:00,BOS,FLA,4,3
-225,2023-01-28 19:00:00,PHI,WIN,0,4
-215,2023-01-28 19:00:00,LA,TB,5,2
-215,2023-01-28 19:00:00,MON,OTT,5,0
-255,2023-01-28 19:00:00,SJ,PIT,4,6
100,2023-01-28 19:30:00,VEG,NYI,2,1
-175,2023-01-28 21:00:00,BUF,MIN,3,2
-280,2023-01-28 22:00:00,CLB,SEA,3,1
-425,2023-01-28 22:00:00,CHI,EDM,7,3
-120,2023-01-28 22:30:00,ARI,ANA,2,1
-135,2023-01-29 17:00:00,BOS,CAR,4,1
-145,2023-01-29 17:00:00,WAS,TOR,5,1
-235,2023-01-30 20:00:00,STL,WIN,4,2
-215,2023-01-31 19:00:00,LA,CAR,5,4
170,2023-01-31 19:00:00,OTT,MON,4,5
165,2023-01-31 19:00:00,WAS,CLB,3,4
125,2023-02-01 19:30:00,CAR,BUF,1,5
115,2023-02-01 19:30:00,BOS,TOR,2,5
,2023-02-04 15:00:00,CEN,PAC,4,6
,2023-02-04 16:00:00,MET,ATL,10,6
,2023-02-04 17:00:00,CEN,ATL,7,5
,2023-02-04 15:00:00,CEN,PAC,4,6
,2023-02-04 16:00:00,MET,ATL,10,6
,2023-02-04 17:00:00,CEN,ATL,7,5
,2023-02-04 15:00:00,CEN,PAC,4,6
,2023-02-04 16:00:00,MET,ATL,10,6
,2023-02-04 17:00:00,CEN,ATL,7,5
105,2023-02-06 19:00:00,NYI,PHI,1,2
100,2023-02-06 19:00:00,TB,FLA,7,1
-120,2023-02-06 19:30:00,CAL,NYR,5,4
-240,2023-02-06 19:30:00,VAN,NJ,5,4
-390,2023-02-06 20:30:00,ANA,DAL,3,2
200,2023-02-06 21:00:00,MIN,ARI,3,2
105,2023-02-06 19:00:00,NYI,PHI,1,2
100,2023-02-06 19:00:00,TB,FLA,7,1
-120,2023-02-06 19:30:00,CAL,NYR,5,4
-240,2023-02-06 19:30:00,VAN,NJ,5,4
-390,2023-02-06 20:30:00,ANA,DAL,3,2
200,2023-02-06 21:00:00,MIN,ARI,3,2
-110,2023-02-07 19:00:00,COL,PIT,2,1
-240,2023-02-07 19:00:00,SJ,TB,3,4
150,2023-02-07 19:30:00,EDM,DET,2,5
-120,2023-02-07 19:30:00,SEA,NYI,4,0
-125,2023-02-07 20:00:00,VEG,NAS,1,5
-130,2023-02-07 20:30:00,ANA,CHI,2,3
-240,2023-02-08 20:00:00,VAN,NYR,4,3
-150,2023-02-08 20:30:00,MIN,DAL,4,1
-140,2023-02-09 19:00:00,COL,TB,5,0
-130,2023-02-09 19:00:00,EDM,PHI,2,1
-230,2023-02-09 19:00:00,SJ,FLA,4,1
-125,2023-02-09 19:00:00,SEA,NJ,3,1
135,2023-02-09 19:00:00,CAL,DET,2,1
-240,2023-02-09 19:30:00,VAN,NYI,5,6
-115,2023-02-09 20:00:00,VEG,MIN,1,5
-195,2023-02-10 19:00:00,SEA,NYR,6,3
205,2023-02-10 19:00:00,TOR,CLB,0,3
-105,2023-02-10 20:30:00,ARI,CHI,4,3
215,2023-02-10 22:00:00,PIT,ANA,3,6
-135,2023-02-11 12:00:00,VAN,DET,5,2
105,2023-02-11 12:30:00,CAL,BUF,2,7
125,2023-02-11 12:30:00,EDM,OTT,3,6
185,2023-02-11 12:30:00,NYI,MON,4,3
105,2023-02-11 12:30:00,NAS,PHI,1,2
-120,2023-02-11 13:00:00,TB,DAL,1,3
-190,2023-02-11 15:30:00,WAS,BOS,1,2
-145,2023-02-11 18:00:00,COL,FLA,3,5
-360,2023-02-11 19:00:00,CLB,TOR,3,4
-205,2023-02-11 19:00:00,NYR,CAR,2,6
-210,2023-02-11 20:00:00,ARI,STL,6,5
-130,2023-02-11 20:00:00,NJ,MIN,3,2
-360,2023-02-11 22:00:00,CHI,WIN,4,1
-135,2023-02-11 22:30:00,PIT,LA,6,0
220,2023-02-12 12:30:00,EDM,MON,6,2
135,2023-02-12 13:00:00,SEA,PHI,3,4
-185,2023-02-12 13:30:00,SJ,WAS,1,4
-350,2023-02-12 15:00:00,ANA,VEG,7,2
135,2023-02-13 19:30:00,CAL,OTT,4,3
-255,2023-02-13 20:00:00,ARI,NAS,2,4
-110,2023-02-13 20:00:00,FLA,MIN,1,2
-120,2023-02-13 22:00:00,DET,VAN,1,6
-140,2023-02-13 22:30:00,BUF,LA,5,2
145,2023-02-14 19:00:00,CAR,WAS,2,3
-140,2023-02-14 19:00:00,CHI,MON,4,0
175,2023-02-14 19:30:00,NJ,CLB,2,3
-205,2023-02-14 19:30:00,OTT,NYI,2,3
120,2023-02-14 20:00:00,FLA,STL,6,2
-140,2023-02-14 20:00:00,SEA,WIN,3,2
105,2023-02-14 20:30:00,BOS,DAL,2,3
100,2023-02-14 21:00:00,TB,COL,3,4
145,2023-02-14 22:30:00,PIT,SJ,1,3
-600,2023-02-15 19:00:00,CHI,TOR,5,2
210,2023-02-15 21:00:00,TB,ARI,1,0
-245,2023-02-15 21:30:00,DET,EDM,4,5
-130,2023-02-15 21:30:00,COL,MIN,2,3
170,2023-02-15 22:00:00,BUF,ANA,3,7
165,2023-02-15 22:00:00,NYR,VAN,4,6
-110,2023-02-16 19:00:00,FLA,WAS,3,6
-490,2023-02-16 19:00:00,MON,CAR,6,2
155,2023-02-16 19:00:00,WIN,CLB,3,1
150,2023-02-16 20:00:00,BOS,NAS,0,5
115,2023-02-16 21:00:00,NJ,STL,4,2
-280,2023-02-16 21:00:00,DET,CAL,2,5
-180,2023-02-16 22:00:00,PHI,SEA,6,2
-195,2023-02-16 22:00:00,SJ,VEG,2,1
-270,2023-02-17 19:00:00,CHI,OTT,3,4
-130,2023-02-17 19:00:00,PIT,NYI,5,4
-110,2023-02-17 20:00:00,DAL,MIN,2,1
-135,2023-02-17 21:00:00,NYR,EDM,4,5
230,2023-02-17 21:00:00,LA,ANA,3,6
135,2023-02-18 14:00:00,COL,STL,1,4
105,2023-02-18 14:00:00,FLA,NAS,7,3
-265,2023-02-18 17:00:00,NYI,BOS,6,2
110,2023-02-18 17:30:00,NJ,PIT,2,5
-290,2023-02-18 18:00:00,CLB,DAL,1,4
-400,2023-02-18 19:00:00,MON,TOR,5,1
-185,2023-02-18 20:00:00,WAS,CAR,4,1
-120,2023-02-18 22:00:00,PHI,VAN,6,2
-155,2023-02-18 22:00:00,NYR,CAL,3,2
-230,2023-02-18 22:30:00,ARI,LA,6,5
100,2023-02-18 22:30:00,BUF,SJ,2,4
-180,2023-02-18 22:30:00,DET,SEA,4,2
115,2023-02-18 22:30:00,TB,VEG,5,4
-175,2023-02-19 14:00:00,NAS,MIN,4,3
-175,2023-02-19 14:00:00,STL,OTT,7,2
-115,2023-02-19 15:00:00,EDM,COL,6,5
255,2023-02-19 18:00:00,TOR,CHI,5,3
-130,2023-02-19 19:00:00,WIN,NJ,4,2
-125,2023-02-19 20:30:00,CLB,ARI,3,2
-410,2023-02-20 13:00:00,ANA,FLA,4,3
-400,2023-02-20 13:00:00,OTT,BOS,3,1
135,2023-02-20 16:00:00,SEA,SJ,4,0
-250,2023-02-20 16:00:00,PHI,CAL,3,4
-170,2023-02-20 19:00:00,NYI,PIT,2,4
-175,2023-02-20 19:00:00,WIN,NYR,1,4
-520,2023-02-21 19:00:00,ANA,TB,6,1
-155,2023-02-21 19:00:00,DET,WAS,1,3
-345,2023-02-21 19:00:00,MON,NJ,2,5
-350,2023-02-21 19:00:00,STL,CAR,4,1
150,2023-02-21 19:30:00,TOR,BUF,3,6
-130,2023-02-21 20:00:00,LA,MIN,2,1
-165,2023-02-21 20:00:00,VAN,NAS,5,4
220,2023-02-21 20:30:00,VEG,CHI,3,2
-325,2023-02-21 21:00:00,PHI,EDM,4,2
-110,2023-02-22 19:00:00,WIN,NYI,2,1
-425,2023-02-22 21:30:00,CHI,DAL,3,4
195,2023-02-22 21:30:00,CAL,ARI,3,6
-320,2023-02-23 19:00:00,ANA,WAS,2,4
-215,2023-02-23 19:00:00,BUF,TB,5,6
-195,2023-02-23 19:00:00,EDM,PIT,2,7
-140,2023-02-23 19:00:00,LA,NJ,4,3
155,2023-02-23 19:00:00,MIN,CLB,0,2
125,2023-02-23 19:00:00,NYR,DET,4,1
-125,2023-02-23 20:00:00,VAN,STL,2,3
-140,2023-02-23 21:00:00,CAL,VEG,4,3
140,2023-02-23 22:00:00,BOS,SEA,5,6
-105,2023-02-23 22:30:00,NAS,SJ,2,6
-205,2023-02-24 19:00:00,BUF,FLA,1,3
-200,2023-02-24 19:00:00,MIN,TOR,2,1
-160,2023-02-24 19:00:00,MON,PHI,2,5
-230,2023-02-24 19:00:00,OTT,CAR,4,0
-135,2023-02-24 19:30:00,LA,NYI,2,3
-110,2023-02-24 20:00:00,COL,WIN,1,5
205,2023-02-25 12:30:00,EDM,CLB,6,5
125,2023-02-25 13:00:00,NYR,WAS,6,3
135,2023-02-25 15:30:00,PIT,STL,2,3
210,2023-02-25 19:00:00,BOS,VAN,1,3
-520,2023-02-25 19:00:00,ANA,CAR,2,3
135,2023-02-25 19:00:00,OTT,MON,2,5
-265,2023-02-25 19:00:00,PHI,NJ,7,0
135,2023-02-25 20:00:00,TB,DET,0,3
-130,2023-02-25 22:00:00,DAL,VEG,2,3
-120,2023-02-25 22:00:00,CAL,COL,4,1
-215,2023-02-25 22:00:00,CHI,SJ,3,4
-120,2023-02-26 13:00:00,WAS,BUF,7,4
-285,2023-02-26 14:00:00,CLB,MIN,3,2
-145,2023-02-26 15:30:00,NYI,WIN,0,4
-155,2023-02-26 17:00:00,LA,NYR,5,2
-120,2023-02-26 18:00:00,TB,PIT,7,3
125,2023-02-26 19:00:00,TOR,SEA,1,5
125,2023-02-26 19:00:00,NAS,ARI,2,6
-130,2023-02-27 19:00:00,DET,OTT,6,2
105,2023-02-27 20:30:00,BOS,EDM,2,3
-275,2023-02-27 20:30:00,VAN,DAL,4,5
-150,2023-02-27 21:00:00,VEG,COL,3,0
-135,2023-02-27 22:00:00,CHI,ANA,4,2
-130,2023-02-28 19:00:00,DET,OTT,6,1
-180,2023-02-28 19:00:00,FLA,TB,1,4
-195,2023-02-28 19:30:00,CLB,BUF,3,5
-135,2023-02-28 20:00:00,LA,WIN,5,6
-145,2023-02-28 20:00:00,NYI,MIN,2,1
120,2023-02-28 20:00:00,PIT,NAS,1,3
130,2023-02-28 20:00:00,SEA,STL,3,5
110,2023-02-28 21:00:00,BOS,CAL,3,4
-185,2023-02-28 21:00:00,CHI,ARI,4,1
-165,2023-02-28 22:30:00,MON,SJ,1,3
190,2023-03-01 19:30:00,NYR,PHI,2,3
-105,2023-03-01 20:00:00,TOR,EDM,5,2
-390,2023-03-01 20:30:00,ARI,DAL,4,2
-115,2023-03-01 21:00:00,NJ,COL,5,7
125,2023-03-01 22:00:00,CAR,VEG,3,2
185,2023-03-01 22:00:00,WAS,ANA,2,3
-285,2023-03-02 19:00:00,BUF,BOS,7,1
-225,2023-03-02 19:00:00,NAS,FLA,1,2
-155,2023-03-02 19:00:00,OTT,NYR,3,5
-165,2023-03-02 19:00:00,PIT,TB,4,5
100,2023-03-02 19:00:00,SEA,DET,4,5
230,2023-03-02 20:30:00,DAL,CHI,2,5
-130,2023-03-02 21:00:00,TOR,CAL,1,2
130,2023-03-02 22:00:00,MIN,VAN,1,2
-260,2023-03-02 22:30:00,MON,LA,3,2
-125,2023-03-02 22:30:00,STL,SJ,3,6
140,2023-03-03 19:00:00,SEA,CLB,2,4
-170,2023-03-03 21:00:00,WIN,EDM,6,3
290,2023-03-03 21:30:00,CAR,ARI,1,6
-120,2023-03-03 22:00:00,MON,ANA,3,2
-115,2023-03-03 22:00:00,NJ,VEG,4,3
135,2023-03-04 12:30:00,TB,BUF,5,3
-195,2023-03-04 12:30:00,DET,NYI,4,1
-170,2023-03-04 13:00:00,NYR,BOS,4,2
,2023-03-04 15:30:00,COL,DAL,7,3
125,2023-03-04 18:00:00,WAS,SJ,3,8
